dataset,run_id,repeat,fold,threshold_strategy,selected_threshold,threshold,accuracy,precision_adverse,recall_adverse,specificity,f1_adverse,balanced_accuracy,mcc,gmean,tn,fp,fn,tp,cost_FN1_FP1,cost_FN2_FP1,cost_FN5_FP1,cost_FN10_FP1,cost_FN1_FP1_per100,cost_FN2_FP1_per100,cost_FN5_FP1_per100,cost_FN10_FP1_per100
German Credit,R3_F4,3,4,MaxMCC,0.27510585716622765,0.27510585716622765,0.695,0.5392156862745098,0.7971014492753623,0.6412213740458015,0.6432748538011696,0.7191614116605819,0.4168129026291825,0.7149255111955704,84,47,14,55,61,75,117,187,30.5,37.5,58.5,93.5
German Credit,R3_F4,3,4,MaxF1,0.27510585716622765,0.27510585716622765,0.695,0.5392156862745098,0.7971014492753623,0.6412213740458015,0.6432748538011696,0.7191614116605819,0.4168129026291825,0.7149255111955704,84,47,14,55,61,75,117,187,30.5,37.5,58.5,93.5
German Credit,R3_F4,3,4,MaxBalancedAccuracy,0.27510585716622765,0.27510585716622765,0.695,0.5392156862745098,0.7971014492753623,0.6412213740458015,0.6432748538011696,0.7191614116605819,0.4168129026291825,0.7149255111955704,84,47,14,55,61,75,117,187,30.5,37.5,58.5,93.5
German Credit,R3_F4,3,4,MinCost_FN2_FP1,0.27510585716622765,0.27510585716622765,0.695,0.5392156862745098,0.7971014492753623,0.6412213740458015,0.6432748538011696,0.7191614116605819,0.4168129026291825,0.7149255111955704,84,47,14,55,61,75,117,187,30.5,37.5,58.5,93.5
German Credit,R3_F4,3,4,MinCost_FN5_FP1,0.19067271895653465,0.19067271895653465,0.665,0.5081967213114754,0.8985507246376812,0.5419847328244275,0.6492146596858639,0.7202677287310544,0.42935235150364603,0.6978544077541886,71,60,7,62,67,74,95,130,33.5,37.0,47.5,65.0
German Credit,R3_F4,3,4,MinCost_FN10_FP1,0.10089500996130923,0.10089500996130923,0.56,0.436241610738255,0.9420289855072463,0.35877862595419846,0.5963302752293578,0.6504038057307224,0.3280732282679502,0.5813603572908265,47,84,4,65,88,92,104,124,44.0,46.0,52.0,62.0
German Credit,R3_F5,3,5,Fixed0.50,0.5,0.5,0.76,0.6842105263157895,0.41935483870967744,0.9130434782608695,0.52,0.6661991584852734,0.391872600140376,0.618780413847279,126,12,36,26,48,84,192,372,24.0,42.0,96.0,186.0
German Credit,R3_F5,3,5,MaxMCC,0.3962502999121098,0.3962502999121098,0.745,0.5901639344262295,0.5806451612903226,0.8188405797101449,0.5853658536585366,0.6997428705002338,0.4012955582883635,0.68953304523921,113,25,26,36,51,77,155,285,25.5,38.5,77.5,142.5
German Credit,R3_F5,3,5,MaxF1,0.3379970069014296,0.3379970069014296,0.715,0.5333333333333333,0.6451612903225806,0.7463768115942029,0.583941605839416,0.6957690509583918,0.37404493725344107,0.6939260960901885,103,35,22,40,57,79,145,255,28.5,39.5,72.5,127.5
German Credit,R3_F5,3,5,MaxBalancedAccuracy,0.285834526710603,0.285834526710603,0.675,0.4827586206896552,0.6774193548387096,0.6739130434782609,0.5637583892617449,0.6756661991584852,0.3277590862954889,0.6756639246921762,93,45,20,42,65,85,145,245,32.5,42.5,72.5,122.5
German Credit,R3_F5,3,5,MinCost_FN2_FP1,0.3379970069014296,0.3379970069014296,0.715,0.5333333333333333,0.6451612903225806,0.7463768115942029,0.583941605839416,0.6957690509583918,0.37404493725344107,0.6939260960901885,103,35,22,40,57,79,145,255,28.5,39.5,72.5,127.5
German Credit,R3_F5,3,5,MinCost_FN5_FP1,0.188832931225358,0.188832931225358,0.6,0.4224137931034483,0.7903225806451613,0.5144927536231884,0.550561797752809,0.6524076671341748,0.28562983004648274,0.6376638932593827,71,67,13,49,80,93,132,197,40.0,46.5,66.0,98.5
German Credit,R3_F5,3,5,MinCost_FN10_FP1,0.05572332626117161,0.05572332626117161,0.39,0.33695652173913043,1.0,0.11594202898550725,0.5040650406504065,0.5579710144927537,0.19765480720269354,0.34050261230349943,16,122,0,62,122,122,122,122,61.0,61.0,61.0,61.0
German Credit,R4_F1,4,1,Fixed0.50,0.5,0.5,0.79,0.6862745098039216,0.5737704918032787,0.8848920863309353,0.625,0.729331289067107,0.4844928845981213,0.7125482212222062,123,16,26,35,42,68,146,276,21.0,34.0,73.0,138.0
German Credit,R4_F1,4,1,MaxMCC,0.4478564898246823,0.4478564898246823,0.785,0.640625,0.6721311475409836,0.8345323741007195,0.656,0.7533317608208515,0.5000719719538563,0.7489427229531094,116,23,20,41,43,63,123,223,21.5,31.5,61.5,111.5
German Credit,R4_F1,4,1,MaxF1,0.30266042580157193,0.30266042580157193,0.76,0.5714285714285714,0.8524590163934426,0.7194244604316546,0.6842105263157895,0.7859417384125487,0.5287445711940538,0.783121872960366,100,39,9,52,48,57,84,129,24.0,28.5,42.0,64.5
German Credit,R4_F1,4,1,MaxBalancedAccuracy,0.30266042580157193,0.30266042580157193,0.76,0.5714285714285714,0.8524590163934426,0.7194244604316546,0.6842105263157895,0.7859417384125487,0.5287445711940538,0.783121872960366,100,39,9,52,48,57,84,129,24.0,28.5,42.0,64.5
German Credit,R4_F1,4,1,MinCost_FN2_FP1,0.33958848959620075,0.33958848959620075,0.755,0.5697674418604651,0.8032786885245902,0.7338129496402878,0.6666666666666666,0.768545819082439,0.49948109755000397,0.7677605771393915,102,37,12,49,49,61,97,157,24.5,30.5,48.5,78.5
German Credit,R4_F1,4,1,MinCost_FN5_FP1,0.16082117620907932,0.16082117620907932,0.605,0.4338235294117647,0.9672131147540983,0.4460431654676259,0.5989847715736041,0.7066281401108621,0.407879932431637,0.6568247859107633,62,77,2,59,79,81,87,97,39.5,40.5,43.5,48.5
German Credit,R4_F1,4,1,MinCost_FN10_FP1,0.05154196984522276,0.05154196984522276,0.395,0.33516483516483514,1.0,0.12949640287769784,0.5020576131687243,0.564748201438849,0.2083330039262687,0.3598560863424403,18,121,0,61,121,121,121,121,60.5,60.5,60.5,60.5
German Credit,R4_F2,4,2,Fixed0.50,0.5,0.5,0.805,0.6666666666666666,0.5555555555555556,0.8972602739726028,0.6060606060606061,0.7264079147640792,0.48141852988827566,0.7060296948321504,131,15,24,30,39,63,135,255,19.5,31.5,67.5,127.5
German Credit,R4_F2,4,2,MaxMCC,0.22430351244114854,0.22430351244114854,0.645,0.4158415841584158,0.7777777777777778,0.5958904109589042,0.5419354838709678,0.686834094368341,0.3318036433910924,0.680786544839646,87,59,12,42,71,83,119,179,35.5,41.5,59.5,89.5
German Credit,R4_F2,4,2,MaxF1,0.23335147372956394,0.23335147372956394,0.67,0.4375,0.7777777777777778,0.6301369863013698,0.56,0.7039573820395738,0.36248533918166753,0.7000760993642515,92,54,12,42,66,78,114,174,33.0,39.0,57.0,87.0
German Credit,R4_F2,4,2,MaxBalancedAccuracy,0.23335147372956394,0.23335147372956394,0.67,0.4375,0.7777777777777778,0.6301369863013698,0.56,0.7039573820395738,0.36248533918166753,0.7000760993642515,92,54,12,42,66,78,114,174,33.0,39.0,57.0,87.0
German Credit,R4_F2,4,2,MinCost_FN2_FP1,0.23335147372956394,0.23335147372956394,0.67,0.4375,0.7777777777777778,0.6301369863013698,0.56,0.7039573820395738,0.36248533918166753,0.7000760993642515,92,54,12,42,66,78,114,174,33.0,39.0,57.0,87.0
German Credit,R4_F2,4,2,MinCost_FN5_FP1,0.22430351244114854,0.22430351244114854,0.645,0.4158415841584158,0.7777777777777778,0.5958904109589042,0.5419354838709678,0.686834094368341,0.3318036433910924,0.680786544839646,87,59,12,42,71,83,119,179,35.5,41.5,59.5,89.5
German Credit,R4_F2,4,2,MinCost_FN10_FP1,0.06366652164350567,0.06366652164350567,0.38,0.29651162790697677,0.9444444444444444,0.17123287671232876,0.45132743362831856,0.5578386605783866,0.14800564892173684,0.40214417702759214,25,121,3,51,124,127,136,151,62.0,63.5,68.0,75.5
German Credit,R4_F3,4,3,Fixed0.50,0.5,0.5,0.75,0.6363636363636364,0.45161290322580644,0.8840579710144928,0.5283018867924528,0.6678354371201496,0.3747661957267746,0.631863899039794,122,16,34,28,50,84,186,356,25.0,42.0,93.0,178.0
German Credit,R4_F3,4,3,MaxMCC,0.4057660796367396,0.4057660796367396,0.735,0.5652173913043478,0.6290322580645161,0.782608695652174,0.5954198473282443,0.705820476858345,0.40049193101935826,0.701631039084655,108,30,23,39,53,76,145,260,26.5,38.0,72.5,130.0
German Credit,R4_F3,4,3,MaxF1,0.286301736884616,0.286301736884616,0.695,0.5052631578947369,0.7741935483870968,0.6594202898550725,0.6114649681528662,0.7168069191210846,0.40158924137084,0.7145060770079891,91,47,14,48,61,75,117,187,30.5,37.5,58.5,93.5
German Credit,R4_F3,4,3,MaxBalancedAccuracy,0.286301736884616,0.286301736884616,0.695,0.5052631578947369,0.7741935483870968,0.6594202898550725,0.6114649681528662,0.7168069191210846,0.40158924137084,0.7145060770079891,91,47,14,48,61,75,117,187,30.5,37.5,58.5,93.5
German Credit,R4_F3,4,3,MinCost_FN2_FP1,0.4057660796367396,0.4057660796367396,0.735,0.5652173913043478,0.6290322580645161,0.782608695652174,0.5954198473282443,0.705820476858345,0.40049193101935826,0.701631039084655,108,30,23,39,53,76,145,260,26.5,38.0,72.5,130.0
German Credit,R4_F3,4,3,MinCost_FN5_FP1,0.1692629091240547,0.1692629091240547,0.575,0.41353383458646614,0.8870967741935484,0.43478260869565216,0.5641025641025641,0.6609396914446003,0.31540264143379615,0.6210428726339018,60,78,7,55,85,92,113,148,42.5,46.0,56.5,74.0
German Credit,R4_F3,4,3,MinCost_FN10_FP1,0.06427482457525449,0.06427482457525449,0.41,0.3372093023255814,0.9354838709677419,0.17391304347826086,0.49572649572649574,0.5546984572230014,0.14581332779195688,0.40335201390946923,24,114,4,58,118,122,134,154,59.0,61.0,67.0,77.0
German Credit,R4_F4,4,4,Fixed0.50,0.5,0.5,0.755,0.6538461538461539,0.5230769230769231,0.8666666666666667,0.5811965811965812,0.6948717948717948,0.4161692750607111,0.6733003292241385,117,18,31,34,49,80,173,328,24.5,40.0,86.5,164.0
German Credit,R4_F4,4,4,MaxMCC,0.3787465106864585,0.3787465106864585,0.735,0.581081081081081,0.6615384615384615,0.7703703703703704,0.6187050359712231,0.715954415954416,0.4190004746818552,0.7138834846315116,104,31,22,43,53,75,141,251,26.5,37.5,70.5,125.5
German Credit,R4_F4,4,4,MaxF1,0.2626340653362089,0.2626340653362089,0.69,0.5145631067961165,0.8153846153846154,0.6296296296296297,0.6309523809523809,0.7225071225071225,0.41705467725647444,0.7165126051859195,85,50,12,53,62,74,110,170,31.0,37.0,55.0,85.0
German Credit,R4_F4,4,4,MaxBalancedAccuracy,0.2626340653362089,0.2626340653362089,0.69,0.5145631067961165,0.8153846153846154,0.6296296296296297,0.6309523809523809,0.7225071225071225,0.41705467725647444,0.7165126051859195,85,50,12,53,62,74,110,170,31.0,37.0,55.0,85.0
German Credit,R4_F4,4,4,MinCost_FN2_FP1,0.34110479499641455,0.34110479499641455,0.735,0.5681818181818182,0.7692307692307693,0.7185185185185186,0.6535947712418301,0.743874643874644,0.46022463189915397,0.7434423667686372,97,38,15,50,53,68,113,188,26.5,34.0,56.5,94.0
German Credit,R4_F4,4,4,MinCost_FN5_FP1,0.128020273290685,0.128020273290685,0.555,0.4178082191780822,0.9384615384615385,0.37037037037037035,0.5781990521327014,0.6544159544159545,0.3258160096790444,0.5895577559309584,50,85,4,61,89,93,105,125,44.5,46.5,52.5,62.5
German Credit,R4_F4,4,4,MinCost_FN10_FP1,0.128020273290685,0.128020273290685,0.555,0.4178082191780822,0.9384615384615385,0.37037037037037035,0.5781990521327014,0.6544159544159545,0.3258160096790444,0.5895577559309584,50,85,4,61,89,93,105,125,44.5,46.5,52.5,62.5
German Credit,R4_F5,4,5,Fixed0.50,0.5,0.5,0.745,0.6296296296296297,0.29310344827586204,0.9295774647887324,0.4,0.6113404565322972,0.2956897218285536,0.5219792719726629,132,10,41,17,51,92,215,420,25.5,46.0,107.5,210.0
German Credit,R4_F5,4,5,MaxMCC,0.3417021778948764,0.3417021778948764,0.725,0.5230769230769231,0.5862068965517241,0.7816901408450704,0.5528455284552846,0.6839485186983972,0.35641904069676306,0.676928468547356,111,31,24,34,55,79,151,271,27.5,39.5,75.5,135.5
German Credit,R4_F5,4,5,MaxF1,0.26679332495640146,0.26679332495640146,0.72,0.5119047619047619,0.7413793103448276,0.7112676056338029,0.6056338028169014,0.7263234579893152,0.416149231599225,0.7261673959462829,101,41,15,43,56,71,116,191,28.0,35.5,58.0,95.5
German Credit,R4_F5,4,5,MaxBalancedAccuracy,0.26679332495640146,0.26679332495640146,0.72,0.5119047619047619,0.7413793103448276,0.7112676056338029,0.6056338028169014,0.7263234579893152,0.416149231599225,0.7261673959462829,101,41,15,43,56,71,116,191,28.0,35.5,58.0,95.5
German Credit,R4_F5,4,5,MinCost_FN2_FP1,0.3417021778948764,0.3417021778948764,0.725,0.5230769230769231,0.5862068965517241,0.7816901408450704,0.5528455284552846,0.6839485186983972,0.35641904069676306,0.676928468547356,111,31,24,34,55,79,151,271,27.5,39.5,75.5,135.5
German Credit,R4_F5,4,5,MinCost_FN5_FP1,0.13136424866593338,0.13136424866593338,0.58,0.40441176470588236,0.9482758620689655,0.4295774647887324,0.5670103092783505,0.6889266634288489,0.3675546979948095,0.6382459876473457,61,81,3,55,84,87,96,111,42.0,43.5,48.0,55.5
German Credit,R4_F5,4,5,MinCost_FN10_FP1,0.106360320614984,0.106360320614984,0.515,0.3708609271523179,0.9655172413793104,0.33098591549295775,0.5358851674641149,0.648251578436134,0.31282465694536077,0.5653075340574952,47,95,2,56,97,99,105,115,48.5,49.5,52.5,57.5
German Credit,R5_F1,5,1,Fixed0.50,0.5,0.5,0.765,0.5849056603773585,0.5535714285714286,0.8472222222222222,0.5688073394495413,0.7003968253968254,0.4077551832698003,0.6848342981137961,122,22,25,31,47,72,147,272,23.5,36.0,73.5,136.0
German Credit,R5_F1,5,1,MaxMCC,0.4548454349975244,0.4548454349975244,0.78,0.59375,0.6785714285714286,0.8194444444444444,0.6333333333333333,0.7490079365079365,0.4793569224043355,0.7456886664698528,118,26,18,38,44,62,116,206,22.0,31.0,58.0,103.0
German Credit,R5_F1,5,1,MaxF1,0.3204776583178346,0.3204776583178346,0.665,0.44554455445544555,0.8035714285714286,0.6111111111111112,0.5732484076433121,0.7073412698412699,0.37240261766105426,0.7007648882267351,88,56,11,45,67,78,111,166,33.5,39.0,55.5,83.0
German Credit,R5_F1,5,1,MaxBalancedAccuracy,0.3204776583178346,0.3204776583178346,0.665,0.44554455445544555,0.8035714285714286,0.6111111111111112,0.5732484076433121,0.7073412698412699,0.37240261766105426,0.7007648882267351,88,56,11,45,67,78,111,166,33.5,39.0,55.5,83.0
German Credit,R5_F1,5,1,MinCost_FN2_FP1,0.39529982456142243,0.39529982456142243,0.72,0.5,0.6964285714285714,0.7291666666666666,0.582089552238806,0.7127976190476191,0.3917822922988459,0.7126096406869612,105,39,17,39,56,73,124,209,28.0,36.5,62.0,104.5
German Credit,R5_F1,5,1,MinCost_FN5_FP1,0.15286665010721961,0.15286665010721961,0.525,0.36551724137931035,0.9464285714285714,0.3611111111111111,0.527363184079602,0.6537698412698413,0.3092509734854231,0.5846074520700818,52,92,3,53,95,98,107,122,47.5,49.0,53.5,61.0
German Credit,R5_F1,5,1,MinCost_FN10_FP1,0.0923449341869802,0.0923449341869802,0.46,0.34146341463414637,1.0,0.25,0.509090909090909,0.625,0.2921743548953888,0.5,36,108,0,56,108,108,108,108,54.0,54.0,54.0,54.0
German Credit,R5_F2,5,2,Fixed0.50,0.5,0.5,0.735,0.6976744186046512,0.42857142857142855,0.9,0.5309734513274337,0.6642857142857143,0.38147531312078387,0.6210590034081188,117,13,40,30,53,93,213,413,26.5,46.5,106.5,206.5
German Credit,R5_F2,5,2,MaxMCC,0.3699174517021614,0.3699174517021614,0.755,0.6567164179104478,0.6285714285714286,0.823076923076923,0.6423357664233577,0.7258241758241758,0.4564128927635733,0.7192792485277448,107,23,26,44,49,75,153,283,24.5,37.5,76.5,141.5
German Credit,R5_F2,5,2,MaxF1,0.3699174517021614,0.3699174517021614,0.755,0.6567164179104478,0.6285714285714286,0.823076923076923,0.6423357664233577,0.7258241758241758,0.4564128927635733,0.7192792485277448,107,23,26,44,49,75,153,283,24.5,37.5,76.5,141.5
German Credit,R5_F2,5,2,MaxBalancedAccuracy,0.3699174517021614,0.3699174517021614,0.755,0.6567164179104478,0.6285714285714286,0.823076923076923,0.6423357664233577,0.7258241758241758,0.4564128927635733,0.7192792485277448,107,23,26,44,49,75,153,283,24.5,37.5,76.5,141.5
German Credit,R5_F2,5,2,MinCost_FN2_FP1,0.3699174517021614,0.3699174517021614,0.755,0.6567164179104478,0.6285714285714286,0.823076923076923,0.6423357664233577,0.7258241758241758,0.4564128927635733,0.7192792485277448,107,23,26,44,49,75,153,283,24.5,37.5,76.5,141.5
German Credit,R5_F2,5,2,MinCost_FN5_FP1,0.19183921079539723,0.19183921079539723,0.68,0.5263157894736842,0.8571428571428571,0.5846153846153846,0.6521739130434783,0.7208791208791209,0.425602044583607,0.7078833951286759,76,54,10,60,64,74,104,154,32.0,37.0,52.0,77.0
German Credit,R5_F2,5,2,MinCost_FN10_FP1,0.06199440845407675,0.06199440845407675,0.475,0.39766081871345027,0.9714285714285714,0.2076923076923077,0.5643153526970954,0.5895604395604396,0.24264416614165638,0.44917506805057844,27,103,2,68,105,107,113,123,52.5,53.5,56.5,61.5
German Credit,R5_F3,5,3,Fixed0.50,0.5,0.5,0.765,0.6875,0.3728813559322034,0.9290780141843972,0.4835164835164835,0.6509796850583003,0.3756249598221446,0.5885880305407823,131,10,37,22,47,84,195,380,23.5,42.0,97.5,190.0
German Credit,R5_F3,5,3,MaxMCC,0.3646150653181681,0.3646150653181681,0.75,0.5671641791044776,0.6440677966101694,0.7943262411347518,0.6031746031746031,0.7191970188724606,0.42358149548701174,0.7152621560779641,112,29,21,38,50,71,134,239,25.0,35.5,67.0,119.5
German Credit,R5_F3,5,3,MaxF1,0.3165260204440531,0.3165260204440531,0.735,0.5384615384615384,0.711864406779661,0.7446808510638298,0.6131386861313869,0.7282726289217454,0.42686660651450187,0.728087764134741,105,36,17,42,53,70,121,206,26.5,35.0,60.5,103.0
German Credit,R5_F3,5,3,MaxBalancedAccuracy,0.3165260204440531,0.3165260204440531,0.735,0.5384615384615384,0.711864406779661,0.7446808510638298,0.6131386861313869,0.7282726289217454,0.42686660651450187,0.728087764134741,105,36,17,42,53,70,121,206,26.5,35.0,60.5,103.0
German Credit,R5_F3,5,3,MinCost_FN2_FP1,0.3646150653181681,0.3646150653181681,0.75,0.5671641791044776,0.6440677966101694,0.7943262411347518,0.6031746031746031,0.7191970188724606,0.42358149548701174,0.7152621560779641,112,29,21,38,50,71,134,239,25.0,35.5,67.0,119.5
German Credit,R5_F3,5,3,MinCost_FN5_FP1,0.12933604457312314,0.12933604457312314,0.53,0.38095238095238093,0.9491525423728814,0.3546099290780142,0.5436893203883495,0.6518812357254478,0.31388681811379154,0.5801542172001031,50,91,3,56,94,97,106,121,47.0,48.5,53.0,60.5
German Credit,R5_F3,5,3,MinCost_FN10_FP1,0.09939000305821563,0.09939000305821563,0.5,0.36774193548387096,0.9661016949152542,0.3049645390070922,0.5327102803738317,0.6355331169611732,0.29603214915377163,0.5427953187194976,43,98,2,57,100,102,108,118,50.0,51.0,54.0,59.0
German Credit,R5_F4,5,4,Fixed0.50,0.5,0.5,0.745,0.5686274509803921,0.5,0.8450704225352113,0.5321100917431193,0.6725352112676056,0.3592424771219879,0.6500270850261592,120,22,29,29,51,80,167,312,25.5,40.0,83.5,156.0
German Credit,R5_F4,5,4,MaxMCC,0.4748240056045321,0.4748240056045321,0.75,0.5740740740740741,0.5344827586206896,0.8380281690140845,0.5535714285714286,0.686255463817387,0.38073594353445595,0.6692619872490095,119,23,27,31,50,77,158,293,25.0,38.5,79.0,146.5
German Credit,R5_F4,5,4,MaxF1,0.3110789422742676,0.3110789422742676,0.695,0.48314606741573035,0.7413793103448276,0.676056338028169,0.5850340136054422,0.7087178241864983,0.38114586336131373,0.7079648166692845,96,46,15,43,61,76,121,196,30.5,38.0,60.5,98.0
German Credit,R5_F4,5,4,MaxBalancedAccuracy,0.3110789422742676,0.3110789422742676,0.695,0.48314606741573035,0.7413793103448276,0.676056338028169,0.5850340136054422,0.7087178241864983,0.38114586336131373,0.7079648166692845,96,46,15,43,61,76,121,196,30.5,38.0,60.5,98.0
German Credit,R5_F4,5,4,MinCost_FN2_FP1,0.3943868330908763,0.3943868330908763,0.73,0.5303030303030303,0.603448275862069,0.7816901408450704,0.5645161290322581,0.6925692083535697,0.3716641250136264,0.6868111587265713,111,31,23,35,54,77,146,261,27.0,38.5,73.0,130.5
German Credit,R5_F4,5,4,MinCost_FN5_FP1,0.13958427746220803,0.13958427746220803,0.51,0.3611111111111111,0.896551724137931,0.352112676056338,0.5148514851485149,0.6243322000971345,0.25130233493026216,0.5618605047599721,50,92,6,52,98,104,122,152,49.0,52.0,61.0,76.0
German Credit,R5_F4,5,4,MinCost_FN10_FP1,0.09983132422933921,0.09983132422933921,0.44,0.3333333333333333,0.9310344827586207,0.23943661971830985,0.4909090909090909,0.5852355512384653,0.19717853394607768,0.4721480164025993,34,108,4,54,112,116,128,148,56.0,58.0,64.0,74.0
German Credit,R5_F5,5,5,Fixed0.50,0.5,0.5,0.79,0.7142857142857143,0.43859649122807015,0.9300699300699301,0.5434782608695652,0.6843332106490001,0.43798883063117117,0.6386903850265854,133,10,32,25,42,74,170,330,21.0,37.0,85.0,165.0
German Credit,R5_F5,5,5,MaxMCC,0.4092471219637541,0.4092471219637541,0.815,0.6923076923076923,0.631578947368421,0.8881118881118881,0.6605504587155964,0.7598454177401546,0.5348327282241153,0.7489411001134116,127,16,21,36,37,58,121,226,18.5,29.0,60.5,113.0
German Credit,R5_F5,5,5,MaxF1,0.39237801961915886,0.39237801961915886,0.82,0.6779661016949152,0.7017543859649122,0.8671328671328671,0.6896551724137931,0.7844436265488897,0.5631136919000793,0.7800732611266835,124,19,17,40,36,53,104,189,18.0,26.5,52.0,94.5
German Credit,R5_F5,5,5,MaxBalancedAccuracy,0.39237801961915886,0.39237801961915886,0.82,0.6779661016949152,0.7017543859649122,0.8671328671328671,0.6896551724137931,0.7844436265488897,0.5631136919000793,0.7800732611266835,124,19,17,40,36,53,104,189,18.0,26.5,52.0,94.5
German Credit,R5_F5,5,5,MinCost_FN2_FP1,0.39237801961915886,0.39237801961915886,0.82,0.6779661016949152,0.7017543859649122,0.8671328671328671,0.6896551724137931,0.7844436265488897,0.5631136919000793,0.7800732611266835,124,19,17,40,36,53,104,189,18.0,26.5,52.0,94.5
German Credit,R5_F5,5,5,MinCost_FN5_FP1,0.14530753497939897,0.14530753497939897,0.595,0.4090909090909091,0.9473684210526315,0.45454545454545453,0.5714285714285714,0.700956937799043,0.382998457220119,0.6562179588897107,65,78,3,54,81,84,93,108,40.5,42.0,46.5,54.0
German Credit,R5_F5,5,5,MinCost_FN10_FP1,0.044096977778215876,0.044096977778215876,0.365,0.30978260869565216,1.0,0.11188811188811189,0.4730290456431535,0.5559440559440559,0.1861746255071574,0.3344968040028363,16,127,0,57,127,127,127,127,63.5,63.5,63.5,63.5
