dataset,run_id,repeat,fold,threshold_strategy,selected_threshold,threshold,accuracy,precision_adverse,recall_adverse,specificity,f1_adverse,balanced_accuracy,mcc,gmean,tn,fp,fn,tp,cost_FN1_FP1,cost_FN2_FP1,cost_FN5_FP1,cost_FN10_FP1,cost_FN1_FP1_per100,cost_FN2_FP1_per100,cost_FN5_FP1_per100,cost_FN10_FP1_per100,reference_recall_adverse,reference_precision_adverse,reference_f1_adverse,reference_balanced_accuracy,reference_mcc,reference_gmean,reference_cost_FN1_FP1_per100,reference_cost_FN2_FP1_per100,reference_cost_FN5_FP1_per100,reference_cost_FN10_FP1_per100,delta_recall_adverse,delta_precision_adverse,delta_f1_adverse,delta_balanced_accuracy,delta_mcc,delta_gmean,delta_cost_FN1_FP1_per100,delta_cost_FN2_FP1_per100,delta_cost_FN5_FP1_per100,delta_cost_FN10_FP1_per100
Australian Credit Approval,R4_F3,4,3,MinCost_FN2_FP1,0.345583857627931,0.345583857627931,0.8695652173913043,0.8533333333333334,0.9014084507042254,0.835820895522388,0.8767123287671232,0.8686146731133066,0.7397215717036736,0.8679954023490297,56,11,7,64,18,25,46,81,13.043478260869565,18.115942028985508,33.333333333333336,58.69565217391305,0.8591549295774648,0.8970588235294118,0.8776978417266187,0.8773386588185832,0.7544394616715052,0.8771502005064331,12.318840579710145,19.565217391304348,41.30434782608695,77.53623188405797,0.04225352112676062,-0.04372549019607841,-0.0009855129594954493,-0.008723985705276549,-0.014717889967831632,-0.009154798157403388,0.72463768115942,-1.44927536231884,-7.971014492753618,-18.840579710144922
Australian Credit Approval,R4_F4,4,4,Fixed0.50,0.5,0.5,0.8768115942028986,0.9294117647058824,0.8777777777777778,0.875,0.9028571428571428,0.8763888888888889,0.7371591589346116,0.8763877883423271,42,6,11,79,17,28,61,116,12.318840579710145,20.28985507246377,44.20289855072464,84.05797101449275,0.8777777777777778,0.9294117647058824,0.9028571428571428,0.8763888888888889,0.7371591589346116,0.8763877883423271,12.318840579710145,20.28985507246377,44.20289855072464,84.05797101449275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australian Credit Approval,R4_F4,4,4,MinCost_FN2_FP1,0.2999519286657462,0.2999519286657462,0.855072463768116,0.8645833333333334,0.9222222222222223,0.7291666666666666,0.8924731182795699,0.8256944444444445,0.6742515569407586,0.8200327455069729,35,13,7,83,20,27,48,83,14.492753623188406,19.565217391304348,34.78260869565217,60.14492753623188,0.8777777777777778,0.9294117647058824,0.9028571428571428,0.8763888888888889,0.7371591589346116,0.8763877883423271,12.318840579710145,20.28985507246377,44.20289855072464,84.05797101449275,0.04444444444444451,-0.06482843137254901,-0.010384024577572926,-0.050694444444444375,-0.06290760199385304,-0.0563550428353542,2.1739130434782616,-0.7246376811594217,-9.420289855072468,-23.913043478260867
Australian Credit Approval,R4_F5,4,5,Fixed0.50,0.5,0.5,0.9202898550724637,0.9324324324324325,0.92,0.9206349206349206,0.9261744966442953,0.9203174603174603,0.839658109009697,0.9203174055640407,58,5,6,69,11,17,35,65,7.971014492753623,12.318840579710145,25.36231884057971,47.10144927536232,0.92,0.9324324324324325,0.9261744966442953,0.9203174603174603,0.839658109009697,0.9203174055640407,7.971014492753623,12.318840579710145,25.36231884057971,47.10144927536232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australian Credit Approval,R4_F5,4,5,MinCost_FN2_FP1,0.3504372231654671,0.3504372231654671,0.8913043478260869,0.8658536585365854,0.9466666666666667,0.8253968253968254,0.9044585987261147,0.886031746031746,0.7831644826825697,0.8839545584336682,52,11,4,71,15,19,31,51,10.869565217391305,13.768115942028986,22.463768115942027,36.95652173913044,0.92,0.9324324324324325,0.9261744966442953,0.9203174603174603,0.839658109009697,0.9203174055640407,7.971014492753623,12.318840579710145,25.36231884057971,47.10144927536232,0.026666666666666616,-0.0665787738958471,-0.021715897918180627,-0.034285714285714364,-0.05649362632712729,-0.03636284713037252,2.8985507246376816,1.4492753623188417,-2.8985507246376834,-10.144927536231883
Australian Credit Approval,R5_F1,5,1,Fixed0.50,0.5,0.5,0.8043478260869565,0.8076923076923077,0.84,0.7619047619047619,0.8235294117647058,0.8009523809523809,0.6047916118572527,0.7999999999999999,48,15,12,63,27,39,75,135,19.565217391304348,28.26086956521739,54.34782608695652,97.82608695652173,0.84,0.8076923076923077,0.8235294117647058,0.8009523809523809,0.6047916118572527,0.7999999999999999,19.565217391304348,28.26086956521739,54.34782608695652,97.82608695652173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australian Credit Approval,R5_F1,5,1,MinCost_FN2_FP1,0.4301807929850511,0.4301807929850511,0.8260869565217391,0.8148148148148148,0.88,0.7619047619047619,0.8461538461538461,0.8209523809523809,0.6493690216213965,0.8188261051506543,48,15,9,66,24,33,60,105,17.391304347826086,23.91304347826087,43.47826086956522,76.08695652173913,0.84,0.8076923076923077,0.8235294117647058,0.8009523809523809,0.6047916118572527,0.7999999999999999,19.565217391304348,28.26086956521739,54.34782608695652,97.82608695652173,0.040000000000000036,0.00712250712250706,0.022624434389140302,0.020000000000000018,0.044577409764143816,0.018826105150654415,-2.1739130434782616,-4.34782608695652,-10.869565217391305,-21.73913043478261
Australian Credit Approval,R5_F2,5,2,Fixed0.50,0.5,0.5,0.8695652173913043,0.9066666666666666,0.8607594936708861,0.8813559322033898,0.8831168831168831,0.871057712937138,0.7370723235746327,0.8709968346367406,52,7,11,68,18,29,62,117,13.043478260869565,21.014492753623188,44.927536231884055,84.78260869565217,0.8607594936708861,0.9066666666666666,0.8831168831168831,0.871057712937138,0.7370723235746327,0.8709968346367406,13.043478260869565,21.014492753623188,44.927536231884055,84.78260869565217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australian Credit Approval,R5_F2,5,2,MinCost_FN2_FP1,0.3247613080242025,0.3247613080242025,0.8405797101449275,0.8202247191011236,0.9240506329113924,0.7288135593220338,0.8690476190476191,0.8264320961167131,0.674946512351025,0.8206464712444269,43,16,6,73,22,28,46,76,15.942028985507246,20.28985507246377,33.333333333333336,55.072463768115945,0.8607594936708861,0.9066666666666666,0.8831168831168831,0.871057712937138,0.7370723235746327,0.8709968346367406,13.043478260869565,21.014492753623188,44.927536231884055,84.78260869565217,0.06329113924050633,-0.08644194756554302,-0.01406926406926401,-0.044625616820424874,-0.06212581122360772,-0.05035036339231369,2.8985507246376816,-0.7246376811594182,-11.59420289855072,-29.710144927536227
Australian Credit Approval,R5_F3,5,3,Fixed0.50,0.5,0.5,0.8985507246376812,0.9154929577464789,0.8904109589041096,0.9076923076923077,0.9027777777777778,0.8990516332982086,0.797095983990672,0.8990101101112221,59,6,8,65,14,22,46,86,10.144927536231885,15.942028985507246,33.333333333333336,62.31884057971015,0.8904109589041096,0.9154929577464789,0.9027777777777778,0.8990516332982086,0.797095983990672,0.8990101101112221,10.144927536231885,15.942028985507246,33.333333333333336,62.31884057971015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australian Credit Approval,R5_F3,5,3,MinCost_FN2_FP1,0.23177703700354407,0.23177703700354407,0.8115942028985508,0.7473684210526316,0.9726027397260274,0.6307692307692307,0.8452380952380952,0.801685985247629,0.6502902000763054,0.783254672492308,41,24,2,71,26,28,34,44,18.840579710144926,20.28985507246377,24.63768115942029,31.884057971014492,0.8904109589041096,0.9154929577464789,0.9027777777777778,0.8990516332982086,0.797095983990672,0.8990101101112221,10.144927536231885,15.942028985507246,33.333333333333336,62.31884057971015,0.0821917808219178,-0.1681245366938473,-0.05753968253968256,-0.09736564805057957,-0.1468057839143666,-0.11575543761891416,8.695652173913041,4.347826086956523,-8.695652173913047,-30.434782608695656
Australian Credit Approval,R5_F4,5,4,Fixed0.50,0.5,0.5,0.8985507246376812,0.9230769230769231,0.9,0.896551724137931,0.9113924050632911,0.8982758620689655,0.7931403520418913,0.8982742074245136,52,6,8,72,14,22,46,86,10.144927536231885,15.942028985507246,33.333333333333336,62.31884057971015,0.9,0.9230769230769231,0.9113924050632911,0.8982758620689655,0.7931403520418913,0.8982742074245136,10.144927536231885,15.942028985507246,33.333333333333336,62.31884057971015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australian Credit Approval,R5_F4,5,4,MinCost_FN2_FP1,0.33782393730682825,0.33782393730682825,0.8695652173913043,0.8604651162790697,0.925,0.7931034482758621,0.891566265060241,0.8590517241379311,0.7314676185145957,0.856516602089634,46,12,6,74,18,24,42,72,13.043478260869565,17.391304347826086,30.434782608695652,52.17391304347826,0.9,0.9230769230769231,0.9113924050632911,0.8982758620689655,0.7931403520418913,0.8982742074245136,10.144927536231885,15.942028985507246,33.333333333333336,62.31884057971015,0.025000000000000022,-0.06261180679785339,-0.019826140003050163,-0.03922413793103441,-0.06167273352729552,-0.0417576053348796,2.89855072463768,1.44927536231884,-2.8985507246376834,-10.14492753623189
Australian Credit Approval,R5_F5,5,5,Fixed0.50,0.5,0.5,0.8478260869565217,0.9104477611940298,0.8026315789473685,0.9032258064516129,0.8531468531468531,0.8529286926994907,0.7025108373018846,0.8514443934739768,56,6,15,61,21,36,81,156,15.217391304347826,26.08695652173913,58.69565217391305,113.04347826086956,0.8026315789473685,0.9104477611940298,0.8531468531468531,0.8529286926994907,0.7025108373018846,0.8514443934739768,15.217391304347826,26.08695652173913,58.69565217391305,113.04347826086956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australian Credit Approval,R5_F5,5,5,MinCost_FN2_FP1,0.2998474091673757,0.2998474091673757,0.8768115942028986,0.8641975308641975,0.9210526315789473,0.8225806451612904,0.89171974522293,0.8718166383701189,0.7512448699339501,0.8704252224698654,51,11,6,70,17,23,41,71,12.318840579710145,16.666666666666668,29.71014492753623,51.44927536231884,0.8026315789473685,0.9104477611940298,0.8531468531468531,0.8529286926994907,0.7025108373018846,0.8514443934739768,15.217391304347826,26.08695652173913,58.69565217391305,113.04347826086956,0.11842105263157887,-0.04625023032983233,0.03857289207607684,0.018887945670628237,0.04873403263206555,0.0189808289958886,-2.8985507246376816,-9.420289855072461,-28.985507246376816,-61.59420289855072
Taiwan Credit Card Default,R1_F1,1,1,Fixed0.50,0.5,0.5,0.8229704950825137,0.6759941089837997,0.3528055342044581,0.9531715623669647,0.4636363636363636,0.6529885482857114,0.39800943787769566,0.5799001657607755,4478,220,842,459,1062,1904,4430,8640,17.702950491748624,31.738623103850642,73.8456409401567,144.02400400066676,0.3528055342044581,0.6759941089837997,0.4636363636363636,0.6529885482857114,0.39800943787769566,0.5799001657607755,17.702950491748624,31.738623103850642,73.8456409401567,144.02400400066676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taiwan Credit Card Default,R1_F1,1,1,MinCost_FN2_FP1,0.3179930088483575,0.3179930088483575,0.8118019669944991,0.5753064798598949,0.5049961568024597,0.8967645806726267,0.5378632828489562,0.7008803687375431,0.4217407280029783,0.6729507164690782,4213,485,644,657,1129,1773,3705,6925,18.81980330055009,29.554925820970162,61.76029338223037,115.43590598433072,0.3528055342044581,0.6759941089837997,0.4636363636363636,0.6529885482857114,0.39800943787769566,0.5799001657607755,17.702950491748624,31.738623103850642,73.8456409401567,144.02400400066676,0.1521906225980016,-0.10068762912390483,0.07422691921259261,0.04789182045183171,0.023731290125282634,0.0930505507083027,1.1168528088014682,-2.1836972828804804,-12.085347557926326,-28.588098016336048
Taiwan Credit Card Default,R1_F2,1,2,Fixed0.50,0.5,0.5,0.8195764548941137,0.6743869209809265,0.36995515695067266,0.9487014380768405,0.4777992277992278,0.6593282975137565,0.4047926406477425,0.5924331096613746,4420,239,843,495,1082,1925,4454,8669,18.042354510588627,32.09938302484576,74.27046856761714,144.55561113890278,0.36995515695067266,0.6743869209809265,0.4777992277992278,0.6593282975137565,0.4047926406477425,0.5924331096613746,18.042354510588627,32.09938302484576,74.27046856761714,144.55561113890278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taiwan Credit Card Default,R1_F2,1,2,MinCost_FN2_FP1,0.3396084696003405,0.3396084696003405,0.807903951975988,0.5853211009174312,0.476831091180867,0.9029834728482506,0.5255354200988468,0.6899072820145589,0.4100386054147269,0.6561787825558825,4207,452,700,638,1152,1852,3952,7452,19.209604802401202,30.882107720526932,65.89961647490412,124.26213106553277,0.36995515695067266,0.6743869209809265,0.4777992277992278,0.6593282975137565,0.4047926406477425,0.5924331096613746,18.042354510588627,32.09938302484576,74.27046856761714,144.55561113890278,0.10687593423019431,-0.08906582006349528,0.04773619229961901,0.03057898450080232,0.005245964766984412,0.06374567289450783,1.1672502918125751,-1.2172753043188251,-8.370852092713022,-20.293480073370006
Taiwan Credit Card Default,R1_F3,1,3,Fixed0.50,0.5,0.5,0.8188937020993002,0.6481732070365359,0.3667687595712098,0.944633730834753,0.4684596577017115,0.6557012452029813,0.3910378621103967,0.5886103479445349,4436,260,827,479,1087,1914,4395,8530,18.110629790069975,31.889370209930025,73.22559146951016,142.1192935688104,0.3667687595712098,0.6481732070365359,0.4684596577017115,0.6557012452029813,0.3910378621103967,0.5886103479445349,18.110629790069975,31.889370209930025,73.22559146951016,142.1192935688104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taiwan Credit Card Default,R1_F3,1,3,MinCost_FN2_FP1,0.3413210613310861,0.3413210613310861,0.8048983672109297,0.5608656447249775,0.4762633996937213,0.8962947189097104,0.5151138716356107,0.6862790593017158,0.3960739535066882,0.653354704548354,4209,487,684,622,1171,1855,3907,7327,19.51016327890703,30.906364545151614,65.09496834388537,122.0759746751083,0.3667687595712098,0.6481732070365359,0.4684596577017115,0.6557012452029813,0.3910378621103967,0.5886103479445349,18.110629790069975,31.889370209930025,73.22559146951016,142.1192935688104,0.10949464012251148,-0.08730756231155845,0.046654213933899236,0.0305778140987345,0.00503609139629152,0.06474435660381905,1.3995334888370543,-0.9830056647784104,-8.130623125624794,-20.043318893702107
Taiwan Credit Card Default,R1_F4,1,4,Fixed0.50,0.5,0.5,0.8256666666666667,0.6951724137931035,0.3792325056433409,0.9526867908370799,0.4907497565725414,0.6659596482402104,0.4228824775042811,0.6010738713190411,4450,221,825,504,1046,1871,4346,8471,17.433333333333334,31.183333333333334,72.43333333333334,141.18333333333334,0.3792325056433409,0.6951724137931035,0.4907497565725414,0.6659596482402104,0.4228824775042811,0.6010738713190411,17.433333333333334,31.183333333333334,72.43333333333334,141.18333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taiwan Credit Card Default,R1_F4,1,4,MinCost_FN2_FP1,0.3093478880509929,0.3093478880509929,0.8086666666666666,0.5739983646770237,0.5282167042889391,0.8884607150503104,0.5501567398119123,0.7083387096696248,0.42951322509026096,0.6850545896452845,4150,521,627,702,1148,1775,3656,6791,19.133333333333333,29.583333333333332,60.93333333333333,113.18333333333334,0.3792325056433409,0.6951724137931035,0.4907497565725414,0.6659596482402104,0.4228824775042811,0.6010738713190411,17.433333333333334,31.183333333333334,72.43333333333334,141.18333333333334,0.1489841986455982,-0.12117404911607976,0.05940698323937088,0.04237906142941439,0.006630747585979868,0.08398071832624343,1.6999999999999993,-1.6000000000000014,-11.500000000000007,-28.0
Taiwan Credit Card Default,R1_F5,1,5,Fixed0.50,0.5,0.5,0.8183938687104299,0.6982507288629738,0.35168869309838474,0.9553879310344827,0.4677734375,0.6535383120664338,0.40424043967423934,0.5796543218742417,4433,207,883,479,1090,1973,4622,9037,18.160613128957014,32.87237587470843,77.00766411196268,150.56647784071976,0.35168869309838474,0.6982507288629738,0.4677734375,0.6535383120664338,0.40424043967423934,0.5796543218742417,18.160613128957014,32.87237587470843,77.00766411196268,150.56647784071976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taiwan Credit Card Default,R1_F5,1,5,MinCost_FN2_FP1,0.3333323233645281,0.3333323233645281,0.811562812395868,0.6028495102404274,0.49706314243759175,0.9038793103448276,0.5448692152917505,0.7004712263912096,0.43060027192175976,0.6702873192775791,4194,446,685,677,1131,1816,3871,7296,18.843718760413196,30.256581139620128,64.49516827724092,121.55948017327557,0.35168869309838474,0.6982507288629738,0.4677734375,0.6535383120664338,0.40424043967423934,0.5796543218742417,18.160613128957014,32.87237587470843,77.00766411196268,150.56647784071976,0.145374449339207,-0.09540121862254636,0.07709577779175047,0.046932914324775865,0.02635983224752042,0.09063299740333741,0.6831056314561827,-2.615794735088304,-12.512495834721761,-29.006997667444182
Taiwan Credit Card Default,R2_F1,2,1,Fixed0.50,0.5,0.5,0.8191826522101752,0.6638418079096046,0.35714285714285715,0.9491344304338534,0.4644268774703557,0.6531386437883553,0.39282396550293996,0.5822169546636415,4441,238,846,470,1084,1930,4468,8698,18.081734778982486,32.19349457881568,74.52877397831526,145.08757297748124,0.35714285714285715,0.6638418079096046,0.4644268774703557,0.6531386437883553,0.39282396550293996,0.5822169546636415,18.081734778982486,32.19349457881568,74.52877397831526,145.08757297748124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taiwan Credit Card Default,R2_F1,2,1,MinCost_FN2_FP1,0.30546909203642364,0.30546909203642364,0.8043369474562135,0.5579886455798865,0.5227963525835866,0.8835221201111348,0.539819537073362,0.7031592363473607,0.4160972071021455,0.6796338292205729,4134,545,628,688,1173,1801,3685,6825,19.566305254378648,30.041701417848206,61.46788990825688,113.84487072560466,0.35714285714285715,0.6638418079096046,0.4644268774703557,0.6531386437883553,0.39282396550293996,0.5822169546636415,18.081734778982486,32.19349457881568,74.52877397831526,145.08757297748124,0.16565349544072944,-0.10585316232971809,0.07539265960300634,0.05002059255900537,0.02327324159920552,0.09741687455693138,1.4845704753961613,-2.1517931609674754,-13.060884070058378,-31.24270225187658
Taiwan Credit Card Default,R2_F2,2,2,Fixed0.50,0.5,0.5,0.832027995334111,0.7122708039492243,0.385790679908327,0.9565217391304348,0.5004955401387512,0.6711562095193809,0.4379640318713897,0.6074678362565592,4488,204,804,505,1008,1812,4224,8244,16.7972004665889,30.194967505415764,70.38826862189634,137.37710381603065,0.385790679908327,0.7122708039492243,0.5004955401387512,0.6711562095193809,0.4379640318713897,0.6074678362565592,16.7972004665889,30.194967505415764,70.38826862189634,137.37710381603065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taiwan Credit Card Default,R2_F2,2,2,MinCost_FN2_FP1,0.28954453253888485,0.28954453253888485,0.8053657723712715,0.5543562066306862,0.5492742551566081,0.8768115942028986,0.5518035303146585,0.7130429246797534,0.42750607601583185,0.6939812932049936,4114,578,590,719,1168,1758,3528,6478,19.463422762872856,29.29511748041993,58.79020163306116,107.94867522079653,0.385790679908327,0.7122708039492243,0.5004955401387512,0.6711562095193809,0.4379640318713897,0.6074678362565592,16.7972004665889,30.194967505415764,70.38826862189634,137.37710381603065,0.1634835752482811,-0.15791459731853807,0.05130799017590726,0.041886715160372456,-0.010457955855557866,0.08651345694843438,2.666222296283955,-0.8998500249958354,-11.598066988835185,-29.428428595234124
Taiwan Credit Card Default,R2_F3,2,3,Fixed0.50,0.5,0.5,0.8168943685438187,0.6534788540245566,0.36178247734138974,0.9457032920051304,0.4657267865824016,0.65374288467326,0.3893884234900857,0.5849263883699587,4424,254,845,479,1099,1944,4479,8704,18.310563145618126,32.3892035988004,74.62512495834721,145.01832722425857,0.36178247734138974,0.6534788540245566,0.4657267865824016,0.65374288467326,0.3893884234900857,0.5849263883699587,18.310563145618126,32.3892035988004,74.62512495834721,145.01832722425857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taiwan Credit Card Default,R2_F3,2,3,MinCost_FN2_FP1,0.3075733585061059,0.3075733585061059,0.801732755748084,0.5546492659053833,0.513595166163142,0.8832834544677213,0.5333333333333333,0.6984393103154316,0.40818252864455506,0.67353553177728,4132,546,644,680,1190,1834,3766,6986,19.826724425191603,30.55648117294235,62.7457514161946,116.39453515494836,0.36178247734138974,0.6534788540245566,0.4657267865824016,0.65374288467326,0.3893884234900857,0.5849263883699587,18.310563145618126,32.3892035988004,74.62512495834721,145.01832722425857,0.1518126888217523,-0.0988295881191733,0.06760654675093175,0.04469642564217158,0.018794105154469387,0.08860914340732129,1.5161612795734776,-1.832722425858048,-11.879373542152614,-28.623792069310213
Taiwan Credit Card Default,R2_F4,2,4,Fixed0.50,0.5,0.5,0.8194236215225721,0.6889204545454546,0.3592592592592593,0.9529335912314636,0.47224926971762415,0.6560964252453614,0.40511010312129897,0.5851070125276926,4434,219,865,485,1084,1949,4544,8869,18.057637847742797,32.46709978344161,75.69548559053807,147.74279526903214,0.3592592592592593,0.6889204545454546,0.47224926971762415,0.6560964252453614,0.40511010312129897,0.5851070125276926,18.057637847742797,32.46709978344161,75.69548559053807,147.74279526903214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taiwan Credit Card Default,R2_F4,2,4,MinCost_FN2_FP1,0.3064960646607269,0.3064960646607269,0.8070964517741129,0.5785597381342062,0.5237037037037037,0.8893187191059532,0.5497667185069984,0.7065112114048284,0.4282644897670061,0.6824511022548219,4138,515,643,707,1158,1801,3730,6945,19.290354822588707,30.00166583374979,62.13559886723305,115.69215392303848,0.3592592592592593,0.6889204545454546,0.47224926971762415,0.6560964252453614,0.40511010312129897,0.5851070125276926,18.057637847742797,32.46709978344161,75.69548559053807,147.74279526903214,0.1644444444444444,-0.11036071641124834,0.07751744878937428,0.05041478615946704,0.023154386645707126,0.09734408972712927,1.2327169748459106,-2.465433949691821,-13.55988672330502,-32.05064134599367
Taiwan Credit Card Default,R2_F5,2,5,Fixed0.50,0.5,0.5,0.8189698283047174,0.6780141843971631,0.3575168287210172,0.9513084513084513,0.4681684622918707,0.6544126400147343,0.3990967168870823,0.5831884606602737,4435,227,859,478,1086,1945,4522,8817,18.103017169528254,32.42207034505751,75.37922987164528,146.97449574929155,0.3575168287210172,0.6780141843971631,0.4681684622918707,0.6544126400147343,0.3990967168870823,0.5831884606602737,18.103017169528254,32.42207034505751,75.37922987164528,146.97449574929155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taiwan Credit Card Default,R2_F5,2,5,MinCost_FN2_FP1,0.308254598370932,0.308254598370932,0.7996332722120353,0.556203164029975,0.49962602842183995,0.8856713856713857,0.5263987391646966,0.6926487070466129,0.4007248795001494,0.6652100998255078,4129,533,669,668,1202,1871,3878,7223,20.036672778796465,31.18853142190365,64.6441073512252,120.40340056676112,0.3575168287210172,0.6780141843971631,0.4681684622918707,0.6544126400147343,0.3990967168870823,0.5831884606602737,18.103017169528254,32.42207034505751,75.37922987164528,146.97449574929155,0.14210919970082275,-0.12181102036718805,0.05823027687282589,0.03823606703187854,0.0016281626130670857,0.08202163916523408,1.933655609268211,-1.233538923153862,-10.735122520420077,-26.571095182530428
Taiwan Credit Card Default,R3_F1,3,1,Fixed0.50,0.5,0.5,0.8133022170361727,0.6586741889985895,0.34721189591078067,0.9480017189514396,0.45472249269717624,0.6476068074311101,0.38138162137192,0.5737224713777632,4412,242,878,467,1120,1998,4632,9022,18.66977829638273,33.30555092515419,77.21286881146858,150.3917319553259,0.34721189591078067,0.6586741889985895,0.45472249269717624,0.6476068074311101,0.38138162137192,0.5737224713777632,18.66977829638273,33.30555092515419,77.21286881146858,150.3917319553259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taiwan Credit Card Default,R3_F1,3,1,MinCost_FN2_FP1,0.3198022779561058,0.3198022779561058,0.799966661110185,0.5630983463881636,0.48104089219330853,0.8921357971637301,0.5188452285485164,0.6865883446785194,0.3955104434513207,0.6550983130990563,4152,502,698,647,1200,1898,3992,7482,20.003333888981498,31.638606434405734,66.54442407067845,124.72078679779963,0.34721189591078067,0.6586741889985895,0.45472249269717624,0.6476068074311101,0.38138162137192,0.5737224713777632,18.66977829638273,33.30555092515419,77.21286881146858,150.3917319553259,0.13382899628252787,-0.09557584261042595,0.0641227358513402,0.03898153724740927,0.014128822079400694,0.08137584172129309,1.333555592598767,-1.6669444907484596,-10.668444740790136,-25.670945157526262
Taiwan Credit Card Default,R3_F2,3,2,Fixed0.50,0.5,0.5,0.8217260913028991,0.6695156695156695,0.35932721712538224,0.9505752023860247,0.46766169154228854,0.6549512097557034,0.39810157034119864,0.584437800062391,4462,232,838,470,1070,1908,4422,8612,17.827390869710097,31.789403532155948,73.6754415194935,143.48550483172275,0.35932721712538224,0.6695156695156695,0.46766169154228854,0.6549512097557034,0.39810157034119864,0.584437800062391,17.827390869710097,31.789403532155948,73.6754415194935,143.48550483172275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taiwan Credit Card Default,R3_F2,3,2,MinCost_FN2_FP1,0.2940450484862417,0.2940450484862417,0.8002332555814728,0.5422808378588053,0.5344036697247706,0.8743076267575628,0.5383134385829803,0.7043556482411667,0.4108817743662579,0.6835445883097873,4104,590,609,699,1199,1808,3635,6680,19.976674441852715,30.123292235921358,60.563145618127294,111.29623458847051,0.35932721712538224,0.6695156695156695,0.46766169154228854,0.6549512097557034,0.39810157034119864,0.584437800062391,17.827390869710097,31.789403532155948,73.6754415194935,143.48550483172275,0.17507645259938837,-0.12723483165686422,0.07065174704069177,0.049404438485463276,0.01278020402505925,0.09910678824739627,2.1492835721426182,-1.6661112962345896,-13.11229590136621,-32.18927024325224
Taiwan Credit Card Default,R3_F3,3,3,Fixed0.50,0.5,0.5,0.8253042173695616,0.6943661971830986,0.3723564954682779,0.9535828877005348,0.48475909537856443,0.6629696915844063,0.41846166778638,0.5958798387281546,4458,217,831,493,1048,1879,4372,8527,17.46957826304384,31.321886981163527,72.87881313552259,142.140356726121,0.3723564954682779,0.6943661971830986,0.48475909537856443,0.6629696915844063,0.41846166778638,0.5958798387281546,17.46957826304384,31.321886981163527,72.87881313552259,142.140356726121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taiwan Credit Card Default,R3_F3,3,3,MinCost_FN2_FP1,0.31274171741084084,0.31274171741084084,0.8083013835639273,0.5714285714285714,0.525679758308157,0.8883422459893048,0.5476003147128246,0.7070110021487309,0.42684992320773746,0.6833619371654988,4153,522,628,696,1150,1778,3662,6802,19.169861643607266,29.638273045507585,61.04350725120853,113.38556426071011,0.3723564954682779,0.6943661971830986,0.48475909537856443,0.6629696915844063,0.41846166778638,0.5958798387281546,17.46957826304384,31.321886981163527,72.87881313552259,142.140356726121,0.15332326283987913,-0.12293762575452716,0.06284121933426012,0.04404131056432459,0.00838825542135746,0.08748209843734411,1.7002833805634268,-1.6836139356559414,-11.83530588431406,-28.7547924654109
Taiwan Credit Card Default,R3_F4,3,4,Fixed0.50,0.5,0.5,0.8203333333333334,0.6837016574585635,0.36830357142857145,0.9508161512027491,0.4787234042553192,0.6595598613156602,0.4084492373335942,0.5917676776066272,4427,229,849,495,1078,1927,4474,8719,17.966666666666665,32.11666666666667,74.56666666666666,145.31666666666666,0.36830357142857145,0.6837016574585635,0.4787234042553192,0.6595598613156602,0.4084492373335942,0.5917676776066272,17.966666666666665,32.11666666666667,74.56666666666666,145.31666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
